OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y,NDVI,Albedo,Location
48979,88,15,61.86,728.99,48.27,343802.46,277805.97,0.219542712,0.414757319,0
49391,88,0.37,89.4,706.64,47.36,343704.03,277805.97,0.165454328,0.400376842,0
36748,88,25.29,55.6,684.84,46.55,343605.61,277805.97,0.194514573,0.392182246,0
37622,88,7.66,63.96,663.23,43.91,343507.18,277805.97,0.209828436,0.401332565,0
50216,88,18.56,79.95,641.43,43,343408.76,277805.97,0.209731355,0.399723426,0
12136,88,51.95,59.59,619.98,40.18,343310.33,277805.97,0.284237951,0.39067816,0
13464,88,29.64,61.24,599.21,38.26,343211.91,277805.97,0.198649779,0.399608463,0
44174,88,38.91,42.95,578.35,37.72,343113.48,277805.97,0.242669076,0.407030769,0
21802,88,0.75,70.56,556.71,36.63,343015.05,277805.97,0.163448498,0.385256857,0
33883,88,12.75,69.41,535.02,36,342916.63,277805.97,0.177953169,0.400283895,0
28824,88,24.19,54.97,513.95,35.94,342818.2,277805.97,0.228674203,0.408148281,0
28679,88,19.69,77.45,493.74,35.77,342719.78,277805.97,0.21643427,0.391026884,0
27798,88.08,68.39,19.11,474.51,35.7,342621.35,277805.97,0.378261954,0.413843691,0
50290,89,7.25,74.46,456.38,35.75,342522.93,277805.97,0.224021226,0.389995277,0
28218,88.05,15.44,61.52,439.44,35.98,342424.5,277805.97,0.27290836,0.410210639,0
48358,88,70.56,16.51,423.86,36.37,342326.08,277805.97,0.368914783,0.41958306,0
31857,88,13.04,81.43,409.77,36.78,342227.65,277805.97,0.253178596,0.396168604,0
49706,88,9.15,63.15,397.35,37.89,342129.23,277805.97,0.259618521,0.405191891,0
1583,88,35.84,52.94,386.7,40.61,342030.8,277805.97,0.305048615,0.408236012,0
33955,88,24.13,57.31,377.98,41.32,341932.38,277805.97,0.271010309,0.41303847,0
37312,88,7.15,83.65,371.32,41.99,341833.95,277805.97,0.236987859,0.418640338,0
52079,88,43.47,61.2,366.83,42.02,341735.53,277805.97,0.257356048,0.415391475,0
46353,87.99,58.24,60.65,364.57,41.96,341637.1,277805.97,0.316461325,0.397865661,0
20698,88,66.29,48.51,364.28,40.99,341538.68,277805.97,0.359749615,0.416534692,0
51102,88,61.61,75.49,364.58,38.96,341440.25,277805.97,0.280406058,0.402787216,0
15892,88,3.98,86.09,366.85,37.41,341341.83,277805.97,0.203453511,0.379964448,0
50876,88,33.51,61.52,371.35,37.26,341243.4,277805.97,0.225319803,0.416118763,0
44052,88,16.63,92.83,378.02,37.31,341144.98,277805.97,0.200942934,0.430167355,0
334,88,22.63,83.38,386.75,37.06,341046.55,277805.97,0.292680353,0.370436795,0
2821,88,0.92,63.6,397.41,38.39,340948.13,277805.97,0.227673158,0.472787768,0
43516,88,0.38,92.57,409.85,40.41,340849.7,277805.97,0.092784554,0.653203651,0
40927,88,0.03,68.25,423.93,41.58,340751.28,277805.97,0.143130496,0.519205481,0
48555,88,79.02,45.64,439.52,41.74,340652.85,277805.97,0.331715286,0.41345045,0
29821,88,100,4.44,456.47,44.25,340554.43,277805.97,0.393346995,0.413755737,0
32057,88,97.25,18.94,474.61,49.35,340456,277805.97,0.363631696,0.409789309,0
45024,88,95.24,8.16,493.84,53.79,340357.57,277805.97,0.313932478,0.392734744,0
52331,88,90.84,36.55,514.06,55.79,340259.15,277805.97,0.308614761,0.393703282,0
41174,88,59.4,45.1,535.14,57.76,340160.72,277805.97,0.306869447,0.389664248,0
48824,87.97,51.46,56.47,557,58.76,340062.3,277805.97,0.285960853,0.390681364,0
44417,87.06,28.56,69.89,579.55,59.2,339963.87,277805.97,0.271481216,0.3931541,0
48033,87,23.21,82.58,590.65,59.94,339865.45,277805.97,0.239367038,0.38839113,0
2521,87,2.32,84.76,588.49,60.66,339767.02,277805.97,0.171301007,0.387830362,0
50180,87,0,91.44,587.85,59.91,339668.6,277805.97,0.181124613,0.388127193,0
52115,87,19.35,76.34,587.85,58.06,339570.17,277805.97,0.204330504,0.384100378,0
29525,87,3.7,76.69,588.75,58.12,339471.75,277805.97,0.219297484,0.390020795,0
12677,87,7.3,60.94,591.16,58.35,339373.32,277805.97,0.266897261,0.41055385,0
48466,86.01,0,79.75,624.74,60.02,339309.25,277869.22,0.232384235,0.405661948,0
26042,86.5,30.32,81.91,621,59.64,339379.5,277897.82,0.220332921,0.406464338,0
32250,88,27.41,18.27,41.96,14.53,352463.87,277904.39,0.165424883,0.43671228,0
27940,87.55,81.42,10.27,99.21,15.78,352857.57,277904.39,0.317848146,0.413978919,0
41605,87,72.74,21.18,237.09,23.65,353349.7,277904.39,0.337621331,0.410198495,0
47946,87,61.52,16.32,179.97,22.93,353152.85,277904.39,0.311195105,0.421529748,0
34720,88,8.12,0,44.07,12.31,352562.3,277904.39,0.161860391,0.472280681,0
50375,87,7.63,3.35,208.36,23.49,353251.28,277904.39,0.295877844,0.420054011,0
590,87,9.5,10.38,152.09,22.01,353054.43,277904.39,0.29440698,0.415202491,0
42681,87,26.61,31.34,125.02,18.63,352956,277904.39,0.275104553,0.415256731,0
39530,88,15.83,32.15,75.67,10.55,352759.15,277904.39,0.240700826,0.412873514,0
33772,88,6.17,0.11,56.19,10.09,352660.72,277904.39,0.251437187,0.448242761,0
52878,88,9.08,50.36,43.03,10.78,352365.45,277904.39,0.136781052,0.382324122,0
51193,88,6.39,73.07,53.46,10.31,352267.02,277904.39,0.079047628,0.381709039,0
51316,88,6.95,50.17,71.94,14.39,352168.6,277904.39,0.158619598,0.399795249,0
50563,88,2.78,100,94.98,11.23,352070.17,277904.39,0.079876482,0.485558026,0
12446,88.07,0,100,83.46,11.83,351971.75,277904.39,0.058990933,0.448014103,0
51580,88.63,6.07,84.07,69.64,11.86,351873.32,277904.39,0.058864877,0.374980569,0
50372,89,1.54,86.64,56.44,11.04,351774.9,277904.39,0.074570782,0.372607633,0
47581,88.97,61.31,37.6,51.7,10.28,351676.47,277904.39,0.072540745,0.367761701,0
51593,88.53,0,53.02,50.6,9,351578.05,277904.39,0.050762221,0.363062322,0
47536,88.29,6.29,87.57,47.77,9.28,351479.62,277904.39,0.068120517,0.410873815,0
38393,88.87,1.31,89.35,49.37,10,351381.2,277904.39,0.0642277,0.641294196,0
42062,89,0,67.02,57.75,10,351282.77,277904.39,0.08155293,0.597179942,0
18597,88.93,21.39,39.06,71.26,9.69,351184.35,277904.39,0.136259079,0.454462916,0
25291,88.31,3.67,89.32,89.11,9.19,351085.92,277904.39,0.07689862,0.525708832,0
44578,88,0,97.54,110.08,8.79,350987.5,277904.39,0.042196237,0.634437799,0
28426,88,0,100,133.16,9,350889.07,277904.39,0.033177152,0.747877881,0
16139,88,0,100,132.25,9.09,350790.65,277904.39,0.06029366,0.621624887,0
46104,88,15.62,75.38,132.13,9.76,350692.22,277904.39,0.195482492,0.420240462,0
48661,88,14.23,75.02,130.87,11.14,350593.8,277904.39,0.153810039,0.379387513,0
1398,88,0,96.33,130.87,11.56,350495.37,277904.39,0.099123128,0.37393976,0
47467,88,0,96.53,120.84,11.11,350396.95,277904.39,0.061320283,0.371827595,0
27683,88,0,92.87,92.65,11.24,350298.52,277904.39,0.034094382,0.364263132,0
47079,88,0,89.06,63.42,11.07,350200.09,277904.39,0.029993944,0.363236479,0
36850,88,7.82,99.19,33.61,10.89,350101.67,277904.39,0.179929346,0.40201582,0
5867,88,1.57,100,3.81,10.41,350003.24,277904.39,0.336356163,0.449040085,0
26755,88,90.35,30.01,0,10.42,349904.82,277904.39,0.447980434,0.459798947,0
14031,88,100,0,0,8.11,349806.39,277904.39,0.448433518,0.431326404,0
3135,88,99.07,1.9,25.32,10.76,349707.97,277904.39,0.351504147,0.393903479,0
40891,88,16.3,86.13,51.73,13.17,349609.54,277904.39,0.150695279,0.372368358,0
47102,88,0.26,23.96,79.67,14.37,349511.12,277904.39,0.224760577,0.429107435,0
38324,88,20.52,64.16,107.62,19.02,349412.69,277904.39,0.293686748,0.425228961,0
28782,88,27.6,73.01,135.57,21.11,349314.27,277904.39,0.21475482,0.403168202,0
33507,88,21.75,96.37,163.52,22.49,349215.84,277904.39,0.165960774,0.400968865,0
12443,88,30.66,96.67,191.81,23.35,349117.42,277904.39,0.164297864,0.39495118,0
47957,88,45.23,46.32,220.55,24.53,349018.99,277904.39,0.204175979,0.38679231,0
39084,88,30.38,68.9,249.59,24.54,348920.57,277904.39,0.17545706,0.378723033,0
51982,88,17.66,86.34,278.77,24.55,348822.14,277904.39,0.196759701,0.391444713,0
39195,88,81.02,68.58,307.95,25.01,348723.72,277904.39,0.26354593,0.398693122,0
38563,88,22.66,89.31,337.14,24.86,348625.29,277904.39,0.170872927,0.392454639,0
43757,88,42.71,94.22,366.33,24.72,348526.87,277904.39,0.200348243,0.391293317,0
37714,88,80.35,24.79,395.55,25,348428.44,277904.39,0.246311724,0.410085395,0
51103,88,53.92,53.57,424.88,25,348330.02,277904.39,0.252316505,0.399021506,0
40331,88,44.82,35.92,454.3,25.04,348231.59,277904.39,0.282388121,0.397709273,0
43947,88,55.89,14.41,464.87,25.5,348133.17,277904.39,0.281973481,0.406465568,0
43659,88,9.23,42.08,474.25,26,348034.74,277904.39,0.19056502,0.391483009,0
36969,88.27,0,87.52,485.21,26,347936.32,277904.39,0.087523535,0.365289673,0
42465,89,6.12,81.13,497.65,26.02,347837.89,277904.39,0.114823535,0.384900868,0
52550,89,0,94.67,511.48,26.43,347739.46,277904.39,0.063730314,0.359216034,0
47399,89,0,100,526.58,26.95,347641.04,277904.39,0.067501597,0.359873213,0
15104,89,15.15,100,542.84,27.54,347542.61,277904.39,0.11604733,0.365217216,0
50061,89,0,100,560.18,28.3,347444.19,277904.39,0.083948947,0.371813215,0
47357,89,0,100,578.52,29.71,347345.76,277904.39,0.044318277,0.477268882,0
47728,89,7.61,95.42,597.74,32.2,347247.34,277904.39,0.099850878,0.418428294,0
46795,89,5.31,66.47,617.8,34.1,347148.91,277904.39,0.175308138,0.375430286,0
26611,89,12,83.18,638.57,35.46,347050.49,277904.39,0.153221607,0.361532345,0
1629,89,43.03,50.88,660.05,36.56,346952.06,277904.39,0.271467716,0.38230408,0
50772,89,0,84.83,676.92,37.62,346853.64,277904.39,0.107973836,0.376847312,0
24103,89,36.25,67.09,691.65,39.42,346755.21,277904.39,0.238985583,0.392441377,0
43607,89,1.13,80.6,700.94,41.08,346656.79,277904.39,0.115118355,0.374514833,0
50658,89,26.53,68.27,711.13,42.65,346558.36,277904.39,0.139907137,0.385743305,0
46248,89,23.67,76,722.34,45.31,346459.94,277904.39,0.195565075,0.359691568,0
50048,89,11.14,73.45,734.57,45.5,346361.51,277904.39,0.149960339,0.394432358,0
19652,89,15.12,61.37,747.75,45.51,346263.09,277904.39,0.063540421,0.472501889,0
9986,89,0,88.89,761.87,46,346164.66,277904.39,0.049900033,0.486634821,0
4491,89,0,86.61,776.74,46.01,346066.24,277904.39,0.075993881,0.466137417,0
46939,89,0,100,792.32,45.68,345967.81,277904.39,0.192576185,0.430327133,0
39302,89,0,100,808.66,46.28,345869.39,277904.39,0.127409726,0.376066118,0
52453,89,0.2,100,825.77,48.62,345770.96,277904.39,0.115109824,0.353225693,0
2570,89,0,100,843.55,51,345672.54,277904.39,0.202507228,0.37245661,0
14614,89,0,100,861.99,51.33,345574.11,277904.39,0.134948581,0.373969711,0
50064,89,0,100,881.05,50.53,345475.69,277904.39,0.080064282,0.449499786,0
20358,89,0,100,900.63,48.74,345377.26,277904.39,0.066174403,0.640305653,0
49247,89,0,100,909.23,48.01,345278.83,277904.39,0.070925243,0.609357059,0
42629,89,0,100,914.44,48.86,345180.41,277904.39,0.069047257,0.539115332,0
25928,89,5.6,100,920.6,49.83,345081.98,277904.39,0.070470802,0.605393499,0
46079,89,2.01,98.71,927.69,51.33,344983.56,277904.39,0.068435088,0.723984167,0
17658,89,43.38,24.97,935.69,51.64,344885.13,277904.39,0.09299273,0.48266124,0
7285,89,6.45,58.85,944.57,51.78,344786.71,277904.39,0.165964335,0.396528132,0
3975,89,12.44,71.66,954.32,52.15,344688.28,277904.39,0.195241421,0.401991643,0
14052,89,26.8,60.07,939.41,52.77,344589.86,277904.39,0.200234145,0.406622626,0
46031,89,6.98,77.1,914.34,52.65,344491.43,277904.39,0.199515074,0.406530202,0
47509,89,39.3,64.15,889.57,52.02,344393.01,277904.39,0.21970734,0.417864658,0
14318,89,6.09,79.64,865.14,49.58,344294.58,277904.39,0.219087407,0.415126793,0
40091,89,42.76,78.35,841.06,48.79,344196.16,277904.39,0.257027477,0.402753279,0
19606,89,10.75,74.04,817.38,48.33,344097.73,277904.39,0.189658061,0.403789207,0
44489,88.87,0,63.42,794.12,48.43,343999.31,277904.39,0.21628508,0.413361415,0
2281,88,5.29,69.47,771.32,48.68,343900.88,277904.39,0.214033902,0.415157527,0
52109,88,66.58,69.74,749.04,48.84,343802.46,277904.39,0.247524396,0.411981866,0
50976,88,33,67.59,727.26,47.53,343704.03,277904.39,0.215506688,0.400840044,0
36588,88,36.44,61.31,705.66,46.64,343605.61,277904.39,0.198210195,0.390526466,0
49386,88,23.47,73.13,683.84,43.6,343507.18,277904.39,0.204122901,0.396391377,0
34307,88,2.79,83.36,662.41,42.35,343408.76,277904.39,0.167022392,0.411981866,0
10261,88,16.81,69.33,641.62,40.67,343310.33,277904.39,0.219109803,0.392038301,0
34418,88,36.4,76.01,620.77,38.47,343211.91,277904.39,0.187479019,0.388601832,0
50192,88,37.78,54.7,599.12,38.12,343113.48,277904.39,0.257307529,0.396820679,0
5057,88,2.12,60.7,577.44,36.83,343015.05,277904.39,0.261972129,0.393922478,0
4908,88,17.15,76.45,556.36,36.39,342916.63,277904.39,0.206474423,0.397411473,0
45426,88.04,15.91,57.64,536.07,36.11,342818.2,277904.39,0.20616287,0.402602143,0
44298,88.41,7.58,60.59,516.7,36,342719.78,277904.39,0.246421039,0.407131128,0
20976,88,29.54,25.97,498.29,35.99,342621.35,277904.39,0.327133656,0.408638083,0
49676,88.86,13.17,57.58,480.99,36,342522.93,277904.39,0.29141441,0.403879359,0
51851,88.05,65.73,60.2,464.91,35.99,342424.5,277904.39,0.296417922,0.407974161,0
52222,88,83.38,24.91,450.16,36.06,342326.08,277904.39,0.320901603,0.409483016,0
42874,88,9.04,58.69,436.88,37,342227.65,277904.39,0.238065109,0.390352644,0
47886,88,49.77,68.71,425.18,37.62,342129.23,277904.39,0.260697842,0.409247913,0
52801,88,65.71,57.96,415.2,39.51,342030.8,277904.39,0.313831866,0.402162559,0
45602,88,64.87,64.74,407.05,40.76,341932.38,277904.39,0.283205569,0.402233153,0
49669,88,56.13,57.27,400.84,42.05,341833.95,277904.39,0.261185676,0.406096689,0
8824,88,40.58,82.27,396.66,42.81,341735.53,277904.39,0.263056397,0.402845554,0
36876,87.37,92.84,82.27,394.55,42.19,341637.1,277904.39,0.311204731,0.402725264,0
27574,87.82,81.82,51.39,394.28,41.83,341538.68,277904.39,0.355609626,0.419155881,0
47460,88,88.81,32.35,394.56,40.49,341440.25,277904.39,0.344026923,0.401066206,0
43552,88,46.99,78.64,396.67,38.51,341341.83,277904.39,0.243316367,0.376956388,0
52003,88,3.77,97.55,400.87,37.95,341243.4,277904.39,0.169207692,0.404769219,0
52598,88,0.01,100,407.08,37.92,341144.98,277904.39,0.130988017,0.418401957,0
18891,88,68.39,17.93,415.24,37.91,341046.55,277904.39,0.295841157,0.387885868,0
30426,88,34.71,41.29,425.24,38.66,340948.13,277904.39,0.261534601,0.425095111,0
6758,88,2.16,54.95,436.94,40.71,340849.7,277904.39,0.164035797,0.509746783,0
50169,88,16.86,58.17,450.24,42.81,340751.28,277904.39,0.19292745,0.453931801,0
51002,88,63.53,68.87,464.98,43.65,340652.85,277904.39,0.223856106,0.395624153,0
38234,88,26,69.82,481.07,46.35,340554.43,277904.39,0.236941248,0.394170731,0
45486,88,8.37,77.77,498.39,50.1,340456,277904.39,0.242905453,0.406012573,0
38220,88,61.19,52.61,516.8,53.45,340357.57,277904.39,0.283992559,0.400296189,0
14549,88,45.34,57.27,536.18,55.5,340259.15,277904.39,0.232138589,0.390899107,0
44471,88,7.82,63.01,556.47,57.29,340160.72,277904.39,0.22456044,0.395760164,0
44276,87.64,31.88,56.04,577.56,58.28,340062.3,277904.39,0.23749426,0.405244492,0
50113,87,54.65,77.04,599.38,58.84,339963.87,277904.39,0.228896767,0.395699069,0
21094,87,23.86,68.15,620.51,59.08,339865.45,277904.39,0.231138512,0.396818556,0
31407,87,23.34,72.94,618.46,60.02,339767.02,277904.39,0.230879575,0.40639665,0
44256,87,13.19,72.33,617.85,59.34,339668.6,277904.39,0.177212536,0.376816727,0
39424,87,0,78.18,617.85,58.62,339570.17,277904.39,0.202017665,0.393449739,0
29908,86.99,12.15,52.15,618.7,59.66,339471.75,277904.39,0.217792273,0.38874045,0
47187,86.25,0,95.6,650.86,60.84,339410.25,277964.34,0.187667161,0.402811468,0
49445,86.86,0,77.67,648.66,60.88,339480.2,277993.03,0.191994458,0.39159026,0
21910,88,16.93,16.73,71.96,13.5,352463.87,278002.82,0.156878069,0.434810258,0
8347,87.02,1.67,41.29,118.08,11.61,352857.57,278002.82,0.300529033,0.415804684,0
36522,87,25.26,17.27,246.73,23.01,353349.7,278002.82,0.297999442,0.41265022,0
41866,87,65.33,6.92,192.09,22.37,353152.85,278002.82,0.328936547,0.414250046,0
16449,88,7.61,15.29,73.47,12.29,352562.3,278002.82,0.215873405,0.448530279,0
46365,87,23.9,3.72,219.11,23.01,353251.28,278002.82,0.321000844,0.413816646,0
18014,87,33.83,8.64,165.94,19.99,353054.43,278002.82,0.30622527,0.402080938,0
49062,87,19.12,36.47,141.05,14.71,352956,278002.82,0.283339351,0.40808212,0
47297,87.58,5.76,28,98.02,9.68,352759.15,278002.82,0.292863786,0.419440195,0
42724,88,1.84,19.68,82.48,10.09,352660.72,278002.82,0.284449667,0.436654985,0
16148,88,0,63.99,72.71,10.94,352365.45,278002.82,0.09839271,0.384346992,0
42529,88,0,89.51,80.4,10.59,352267.02,278002.82,0.075008377,0.37663158,0
52929,88,9.97,79.82,94.98,14.15,352168.6,278002.82,0.114633143,0.382373966,0
48222,88,4.45,88.83,114.37,11.78,352070.17,278002.82,0.085630558,0.378719941,0
52689,88,0,100,110.09,12.01,351971.75,278002.82,0.056457475,0.379484855,0
38857,88,7.61,96.22,96.25,12,351873.32,278002.82,0.06199453,0.374737009,0
47472,88.22,13.57,77.08,84.99,12.4,351774.9,278002.82,0.084711373,0.36812149,0
51138,88.06,45.64,32.29,81.7,10.31,351676.47,278002.82,0.069139741,0.361551382,0
26657,88,0,98.49,79.54,9.06,351578.05,278002.82,0.107179813,0.363051928,0
51858,88,0,77.45,77.77,9.85,351479.62,278002.82,0.127443239,0.409614071,0
38430,88.11,3.75,90.67,78.91,10.01,351381.2,278002.82,0.110802397,0.52548781,0
51914,88.54,24.07,76.2,85.94,10.25,351282.77,278002.82,0.137727574,0.47771927,0
51349,88.2,1.26,68.01,97.21,10.35,351184.35,278002.82,0.135944352,0.44938013,0
51530,88,0,100,112.77,10.72,351085.92,278002.82,0.095371544,0.409054086,0
50236,88,0,94.51,131.5,10.73,350987.5,278002.82,0.07238327,0.423179567,0
33736,88,0,90.87,152.46,9.79,350889.07,278002.82,0.069901496,0.514748618,0
51754,88,11.31,97.48,162.24,10.29,350790.65,278002.82,0.163262442,0.459656529,0
44557,88,84.96,42.94,162.13,11.45,350692.22,278002.82,0.356224775,0.419115462,0
46949,88,19.77,73.49,160.87,13.21,350593.8,278002.82,0.161889523,0.381282084,0
48080,88,0,55.17,156.26,13.59,350495.37,278002.82,0.175916746,0.397016853,0
51289,88,0,89.77,126.46,12.53,350396.95,278002.82,0.079896435,0.378561169,0
32135,88,0,100,96.66,12.08,350298.52,278002.82,0.036947563,0.345352218,0
40988,88,0,99.97,66.86,11.76,350200.09,278002.82,0.015832756,0.321109891,0
52311,88,3.27,91.83,37.05,11.01,350101.67,278002.82,0.198710233,0.385002345,0
38208,88,24.17,100,7.25,10.97,350003.24,278002.82,0.352780521,0.439745709,0
11647,88,95.59,60.62,0,11.13,349904.82,278002.82,0.462006986,0.447950661,0
15926,88,100,0,0,9.34,349806.39,278002.82,0.451050609,0.43086756,0
19939,88,100,0,12.87,9.74,349707.97,278002.82,0.410907298,0.409007184,0
40230,88,36.59,32.7,40.82,12.5,349609.54,278002.82,0.255842924,0.384181626,0
26524,88,0,82.99,68.77,13.6,349511.12,278002.82,0.15060322,0.39801199,0
8947,88,8.97,12.08,96.95,17.11,349412.69,278002.82,0.284407198,0.431406461,0
26193,88,27.65,90.85,125.9,20.83,349314.27,278002.82,0.211585626,0.407560244,0
40140,88,21.7,42.7,155.08,22.82,349215.84,278002.82,0.209659144,0.414063037,0
6234,88,18.77,70.28,184.27,23.53,349117.42,278002.82,0.203987643,0.407759138,0
36592,88,7.65,91.43,213.45,24.24,349018.99,278002.82,0.165123835,0.399538949,0
50810,88,70.62,26.06,242.64,24.98,348920.57,278002.82,0.223820612,0.391824804,0
46599,88,29.31,78.86,271.91,24.24,348822.14,278002.82,0.174817175,0.379460119,0
3584,88,36.52,88.84,301.33,24.82,348723.72,278002.82,0.236861825,0.390731767,0
38955,88,31.12,99.75,330.85,25.11,348625.29,278002.82,0.175159812,0.385399461,0
37279,88,0.71,100,360.45,25.01,348526.87,278002.82,0.155757561,0.392221175,0
12231,88,3.54,84.86,390.07,25,348428.44,278002.82,0.153254107,0.408935621,0
8533,88,28.49,87.42,419.7,25,348330.02,278002.82,0.265842646,0.396774262,0
32832,88,11.81,62.42,427.98,25.02,348231.59,278002.82,0.286952317,0.391036533,0
8195,88,5.76,35.88,436.19,25.66,348133.17,278002.82,0.259957105,0.397631303,0
33661,88,0,85.09,446.15,26,348034.74,278002.82,0.155617878,0.394170918,0
51210,88.24,7.61,87.46,457.75,26,347936.32,278002.82,0.155834883,0.381687097,0
12374,88.86,34.44,50.91,470.86,26.12,347837.89,278002.82,0.211627632,0.387906656,0
14630,88.92,11.25,86.2,485.4,26.22,347739.46,278002.82,0.145529211,0.378169418,0
1803,89,21.8,100,501.23,26.6,347641.04,278002.82,0.088608764,0.369376317,0
33471,89,39.78,87.88,518.27,27.28,347542.61,278002.82,0.077138856,0.352474377,0
5020,89,31.83,89.18,536.35,28.51,347444.19,278002.82,0.094339661,0.382316597,0
47198,89,9.29,98.66,555.43,29.24,347345.76,278002.82,0.063547321,0.417553633,0
36699,89,2.3,91.82,575.4,30.76,347247.34,278002.82,0.078547403,0.41430939,0
51283,89,28.99,77.67,596.14,32.44,347148.91,278002.82,0.139864519,0.370242186,0
44681,89,5.54,98.36,617.64,33.91,347050.49,278002.82,0.089726783,0.361920819,0
51506,89,10.07,92.47,635.95,35.25,346952.06,278002.82,0.133985952,0.377108753,0
42413,89,5.43,98.1,650.9,36.61,346853.64,278002.82,0.080789253,0.374173,0
44380,89,47.28,57.54,663,38.46,346755.21,278002.82,0.149771914,0.377018601,0
25473,89,31.31,65.32,672.61,39.83,346656.79,278002.82,0.132760078,0.379568488,0
24557,89,29.83,67.2,683.18,41.26,346558.36,278002.82,0.132808506,0.348861329,0
8072,89,15.15,87.72,694.83,44.19,346459.94,278002.82,0.220983759,0.369272046,0
4385,89,0.28,75.63,707.5,43.86,346361.51,278002.82,0.161340237,0.410125554,0
51355,89,0.05,98.67,721.18,45.5,346263.09,278002.82,0.082348332,0.462263599,0
21701,89,0,100,735.76,46,346164.66,278002.82,0.080625139,0.455420054,0
42763,89,0,98.04,751.01,44.4,346066.24,278002.82,0.088024139,0.449936613,0
33204,89,29.29,99.6,767.08,44.01,345967.81,278002.82,0.166367382,0.405884534,0
27622,89,68.39,47.29,783.94,44.08,345869.39,278002.82,0.206935912,0.38789127,0
690,89,37.91,87.95,801.54,45.15,345770.96,278002.82,0.18215856,0.368140228,0
50202,89,4.72,74.71,819.83,47.03,345672.54,278002.82,0.19568266,0.372360237,0
43422,89,40.92,67.49,838.78,47.89,345574.11,278002.82,0.178066313,0.371378139,0
34125,89,28.32,69.18,858.3,48.22,345475.69,278002.82,0.15259856,0.454612933,0
5242,89,9.67,90.88,878.27,48.02,345377.26,278002.82,0.111584224,0.649580285,0
47802,89,0,100,898.78,48,345278.83,278002.82,0.111471027,0.706631914,0
52289,89,3.55,100,919.78,48,345180.41,278002.82,0.098849006,0.629688874,0
51584,89,24.06,100,941.27,48.2,345081.98,278002.82,0.150545761,0.4607822,0
43939,89,20.1,83.13,956.75,50.45,344983.56,278002.82,0.151656687,0.467445888,0
46650,89,53.26,50.43,964.51,51.45,344885.13,278002.82,0.147570416,0.415434688,0
5863,89,10.94,72.83,973.13,51.93,344786.71,278002.82,0.185647666,0.401965529,0
12418,89,22.86,54.63,980.92,52.65,344688.28,278002.82,0.208524972,0.398721136,0
14655,89,3.15,70.11,956,53.29,344589.86,278002.82,0.195906952,0.400607549,0
43529,89,1.49,69.62,931.37,52.74,344491.43,278002.82,0.194749042,0.402553864,0
21188,89,9.05,70.83,907.07,51.68,344393.01,278002.82,0.19868426,0.405322537,0
43806,89,4.26,60.75,883.12,50.19,344294.58,278002.82,0.208170667,0.403589793,0
33380,89,33.85,29.9,859.55,49,344196.16,278002.82,0.244252652,0.399960801,0
50402,89,26.01,63.89,836.38,48.19,344097.73,278002.82,0.2059834,0.405874886,0
50283,88.55,38.01,44.04,813.66,48.11,343999.31,278002.82,0.235339627,0.420410261,0
39304,88,9.95,50.65,791.43,48.84,343900.88,278002.82,0.23677811,0.423591137,0
46641,88,39.86,67.23,769.69,48.6,343802.46,278002.82,0.275217533,0.407616235,0
17398,88,58.3,48.64,748.08,46.99,343704.03,278002.82,0.221027538,0.390939228,0
45744,88,6.82,77.11,726.26,46.05,343605.61,278002.82,0.189070508,0.390184969,0
6226,88,20.89,50.39,704.84,43.41,343507.18,278002.82,0.171860844,0.399721786,0
41768,88,0,79.63,684.03,42,343408.76,278002.82,0.188223705,0.409876108,0
40158,88,25.21,59.69,663.2,40.65,343310.33,278002.82,0.246017665,0.402835794,0
23770,88,32.05,79.63,641.52,39.32,343211.91,278002.82,0.219425827,0.393141955,0
29432,88,42.1,48.87,619.87,38.67,343113.48,278002.82,0.277781814,0.4005697,0
28909,88,57.93,51.65,598.78,37.36,343015.05,278002.82,0.229924127,0.398889557,0
40493,88,13.24,72.53,578.43,36.5,342916.63,278002.82,0.240976274,0.416376665,0
52005,88,7.61,55.83,558.92,36.18,342818.2,278002.82,0.202358648,0.409335867,0
52637,88.45,20.82,58.32,540.29,36,342719.78,278002.82,0.231224462,0.38492009,0
51331,88.45,8.1,62.4,522.68,36,342621.35,278002.82,0.227250591,0.38171459,0
28306,88.69,11.23,66.33,506.18,36,342522.93,278002.82,0.255322903,0.402649157,0
29309,88,78.46,60.61,490.86,36,342424.5,278002.82,0.275576085,0.395437367,0
30900,88,74.71,37.13,476.86,36.24,342326.08,278002.82,0.312571555,0.408356711,0
51300,88,13.4,69.82,464.3,37,342227.65,278002.82,0.213489652,0.395847857,0
44952,88,19.81,68.78,453.27,37.44,342129.23,278002.82,0.270836413,0.407967269,0
52026,88,73.49,29.65,443.88,38.53,342030.8,278002.82,0.312892318,0.401982404,0
30044,88,53.15,48.93,436.24,39.91,341932.38,278002.82,0.314315975,0.398178436,0
44829,88,24.97,90.2,430.42,41.49,341833.95,278002.82,0.268424183,0.397934914,0
27401,87.88,42.73,49.26,426.51,42.41,341735.53,278002.82,0.25362283,0.406799875,0
19158,87.01,30.73,64.6,424.54,42.92,341637.1,278002.82,0.256859004,0.387374498,0
3046,87.65,42.07,89.64,424.28,41.59,341538.68,278002.82,0.263904929,0.399293266,0
