Distance_from_water_m,Pct_Impervious,Pct_Canopy,NDVI,Albedo,Elevation_m,POINT_X,POINT_Y
2.1342494682193713,0.2750111953984707,0.0,-0.16965209338388915,0.0,0.44146238875169996,350495.37,252412.27
2.600551539821574,0.36271215752616853,0.0,-0.057485674466279044,0.0,-0.40305669658257814,351282.77,252412.27
2.1923361171207603,0.32272913730433483,0.0,-0.10877409548080473,0.0,0.0048852302356310945,350790.65,252412.27
1.4558895056362409,0.3035852905279959,0.0,0.0,0.0,-0.6623792947612397,352660.72,252412.27
2.145099407727025,0.29093456344071916,0.0,-0.15088217293888342,0.0,0.3046214892780601,350593.8,252412.27
2.641978529124386,0.32805948503665794,0.0,0.0,0.0,-0.7857133596168269,351578.05,252412.27
1.0749230653509072,0.3169398111068377,0.0,0.0,0.0,-0.5883541114124532,352562.3,252412.27
0.743244452067421,0.3341135584135687,0.0,0.0,0.0,-0.4813627693391482,352365.45,252412.27
0.9415356260396788,0.3338818227307938,0.0,0.0,0.0,-0.48185796223451377,352070.17,252412.27
1.7620798754826663,0.3256379806182739,0.0,0.0,0.0,-0.6897895334809856,351873.32,252412.27
2.7508277697495656,0.3523734413383819,0.0,-0.033129025352121276,0.0,-0.573829043739948,351381.2,252412.27
2.4043699952402307,0.346184882986814,0.0,-0.08871695614727855,0.0,-0.30352910514683745,351085.92,252412.27
0.9404185356733801,0.32138545067176727,0.0,0.0,0.0,-0.5240376490553736,352463.87,252412.27
0.6332849751225462,0.32757475658884894,0.0,0.0,0.0,-0.42222135762999097,352168.6,252412.27
1.1065542303876412,0.34906111708997056,0.0,0.0,0.0,-0.5479843051211889,351971.75,252412.27
2.287394367985474,0.3270609428435239,0.0,0.0,0.0,-0.7987707835190552,351774.9,252412.27
2.4724228153257153,0.3253967815123519,0.0,0.0,0.0,-0.810943806774153,351676.47,252412.27
2.722469742313928,0.33915381163411096,0.0,-0.002334571999832896,0.0,-0.7198990687098903,351479.62,252412.27
2.560441243600655,0.3372465559510311,0.0,-0.07755421458751773,0.0,-0.2753130255000752,351184.35,252412.27
2.273877953560563,0.33442504658341243,0.0,-0.10450335959478514,0.0,-0.14466137269655896,350987.5,252412.27
2.219178446318569,0.3310016379800393,0.0,-0.10534350859752818,0.0,-0.0518275759793297,350889.07,252412.27
